"data";"close";"open";"high";"low"
"2530";"2020-03-11";7913,8;7965,4;8180;7776,6
"2531";"2020-03-12";7969,6;7917,9301252;8034,6;7634,8
"2532";"2020-03-13";4873,1;7974,4;8001,7;4607,7
"2533";"2020-03-14";5625,7;4886;5973,3;4000
"2534";"2020-03-15";5218,2;5620,9;5682,4;5095
"2535";"2020-03-16";5383,2;5218,2;5987;5133
"2536";"2020-03-17";5058,5;5383,2;5388,9;4467,9009243
"2537";"2020-03-18";5339,1;5058,5;5572,8;4956,3
"2538";"2020-03-19";5416,2;5339,1;5487,96366832;5033
"2539";"2020-03-20";6173,6;5417;6416,7;5264,6
"2540";"2020-03-21";6206,5;6173,9;6929,8;5665,0246058
"2541";"2020-03-22";6201,7;6209,2;6474,7;5882,4
"2542";"2020-03-23";5820,09678077;6201,8;6410,9;5755,5
"2543";"2020-03-24";6491,5;5820;6664,3;5677
"2544";"2020-03-25";6762,09308369;6489,7;6840;6406
"2545";"2020-03-26";6688,2;6762,1;6968;6430,2
"2546";"2020-03-27";6751,9;6688,29966788;6790,8;6516
"2547";"2020-03-28";6370;6752,5;6861,4;6256
"2548";"2020-03-29";6250;6371,9;6371,9;6050
"2549";"2020-03-30";5892,7;6249,5;6280;5892,6
"2550";"2020-03-31";6407,6;5892,6;6636;5880,9
"2551";"2020-04-01";6427,68278638;6407,6;6536;6349,7
"2552";"2020-04-02";6675;6429;6726,5;6180
"2553";"2020-04-03";6810,7;6679,5;7283,5;6580
"2554";"2020-04-04";6740,8;6811,8;7049,1;6623,3
"2555";"2020-04-05";6880,1;6742;7014;6660
"2556";"2020-04-06";6780,2;6880,6;6917,9;6690,2
"2557";"2020-04-07";7340,2;6780,8;7364,4;6775,1
"2558";"2020-04-08";7202,99832851;7340,2;7454,3;7088
"2559";"2020-04-09";7367;7201,8;7420;7151,64491202
"2560";"2020-04-10";7293,7;7367,1;7370,7;7117
"2561";"2020-04-11";6875,5;7293,7;7305,76199669;6756,3
"2562";"2020-04-12";6884,5;6874,3;6957,8;6780
"2563";"2020-04-13";6919;6884,5;7192,5;6797,6
"2564";"2020-04-14";6848,7;6916,6;6917;6571,1
"2565";"2020-04-15";6874;6847,30541983;6985;6762,6
"2566";"2020-04-16";6633,7227701;6872,9;6940,6;6620,5
"2567";"2020-04-17";7114,7;6633,7227701;7200;6500,4
"2568";"2020-04-18";7045,8;7114,7;7160,5;7010,2
"2569";"2020-04-19";7268,8;7045,8054993;7309,7;7031,1
"2570";"2020-04-20";7133,3;7269;7285,4;7056,9
"2571";"2020-04-21";6837,7;7133,3;7236,3;6766
"2572";"2020-04-22";6850;6837,1;6958,8;6770,1
"2573";"2020-04-23";7133;6849,9405434;7164;6826,1783037
"2574";"2020-04-24";7498,9;7133;7773,9;7042
"2575";"2020-04-25";7508,3;7499;7614;7420,1
"2576";"2020-04-26";7538,5;7508,4;7700;7450
"2577";"2020-04-27";7697,9;7538,6;7697,9;7473,5
"2578";"2020-04-28";7777,6033919;7697,9;7777,7;7613,4
"2579";"2020-04-29";7750,7;7777,7;7777,7;7655,8
"2580";"2020-04-30";8778,7;7750,6;8918;7705,1
"2581";"2020-05-01";8631,81715292;8782,1;9441,90721684;8416
"2582";"2020-05-02";8822,8;8630,7;9070;8626,5
"2583";"2020-05-03";8982,3;8823;9004,043244;8756,2
"2584";"2020-05-04";8899,8;8982,4;9198;8738
"2585";"2020-05-05";8865,8;8901,34819902;8961,8;8517
"2586";"2020-05-06";9020,1;8867,5;9124,8;8758,6
"2587";"2020-05-07";9152,47099343;9020,1;9418;8913,56992467
"2588";"2020-05-08";9979,6;9150,5;10045;9029
"2589";"2020-05-09";9792,4;9979,6;10025;9705
"2590";"2020-05-10";9537,8;9792,3;9900;9463,99256
"2591";"2020-05-11";8722,2;9537,7;9559;8101
"2592";"2020-05-12";8555,1;8721,2;9142;8200
"2593";"2020-05-13";8811,4;8555,0507848;8968;8526,4
"2594";"2020-05-14";9312;8811,3;9408;8799,5
"2595";"2020-05-15";9790,95415762;9311,967387;9938,7;9266,2
"2596";"2020-05-16";9311,2;9791;9848,9;9130,2
"2597";"2020-05-17";9387,9520897;9307,6;9580;9222
"2598";"2020-05-18";9668,2;9386;9883,5;9329,7
"2599";"2020-05-19";9714,82516261;9668,2;9944;9450
"2600";"2020-05-20";9769,4;9714,9;9878;9457,8
"2601";"2020-05-21";9502;9770,1;9842,7;9301
"2602";"2020-05-22";9057,1;9502;9564,1;8815,3
"2603";"2020-05-23";9162,4;9059,2;9269;8935,4
"2604";"2020-05-24";9175,6;9162,3448589;9304;9072,8
"2605";"2020-05-25";8710,1;9176,4;9300;8688
"2606";"2020-05-26";8902;8710,1;8963,7;8620
"2607";"2020-05-27";8845,5;8901,1;9013,3;8704,9
"2608";"2020-05-28";9210,29871677;8845,5;9225;8822,2
"2609";"2020-05-29";9589,3;9210,3;9630,3;9118,2
"2610";"2020-05-30";9426,1;9587,5;9618,8;9352
"2611";"2020-05-31";9706,4;9425,1;9750;9323,3
"2612";"2020-06-01";9451,1;9707,1;9707,2;9402,6
"2613";"2020-06-02";10225,97600025;9451,1;10398;9421,75975983
"2614";"2020-06-03";9526,96808253;10225,97600025;10252;9150
"2615";"2020-06-04";9676,6;9526,9;9689,8;9400
"2616";"2020-06-05";9790,700076;9677,6;9882,1;9461,00275433
"2617";"2020-06-06";9620,4;9790,700076;9865,8;9620,4
"2618";"2020-06-07";9668,4;9620,4;9742,3;9552,60822337
"2619";"2020-06-08";9747,1;9668,5;9814;9393,8
"2620";"2020-06-09";9784,4;9749,9;9800;9647,1
"2621";"2020-06-10";9771,9;9784,5;9876;9577,9
"2622";"2020-06-11";9898,8;9774;10012;9661,6
"2623";"2020-06-12";9272,2;9898,9;9972,8;9084
"2624";"2020-06-13";9468,3;9277,9;9544;9246
"2625";"2020-06-14";9480,87818464;9468;9498,6;9363,59686037
"2626";"2020-06-15";9344,75144536;9480,8;9486;9262
"2627";"2020-06-16";9435;9343,1;9530,9;8914,9
"2628";"2020-06-17";9534,401723;9434,9;9590;9388
"2629";"2020-06-18";9473,4;9534,5;9566;9260
"2630";"2020-06-19";9400;9473,4;9496,9;9285
"2631";"2020-06-20";9315,5;9400,04258188;9444,1;9237
"2632";"2020-06-21";9371,3;9313,02085193;9406,6;9178
"2633";"2020-06-22";9301;9374,2;9431,2;9292
"2634";"2020-06-23";9697,72816498;9299,5;9795;9285,2
"2635";"2020-06-24";9635,2;9697,72816498;9724;9589,7
"2636";"2020-06-25";9312,1;9635,2;9684,1;9212
"2637";"2020-06-26";9257,03466936;9305,2;9349;9011
"2638";"2020-06-27";9173,1;9257,03466936;9299;9054,1
"2639";"2020-06-28";9015,3;9173,2;9202,5;8855
"2640";"2020-06-29";9125,366022;9014,8;9193,187058;8946,6
"2641";"2020-06-30";9194,43385096;9125,366022;9244;9018,12556046
"2642";"2020-07-01";9150,7;9194,43385096;9206,45653809;9077
"2643";"2020-07-02";9239,9;9150,6467222;9298;9109,4
"2644";"2020-07-03";9100;9239,4;9266,2;8950
"2645";"2020-07-04";9073,2;9100,1;9135,5;9056,7
"2646";"2020-07-05";9147,7;9073,2;9204;9060
"2647";"2020-07-06";9084,28473392;9146,79675146;9152,30680224;8918
"2648";"2020-07-07";9361,1;9089;9389,58638306;9075,80199233
"2649";"2020-07-08";9267,51494932;9361,12445025;9389,40580899;9211,1
"2650";"2020-07-09";9447;9267,57549347;9497,2;9256
"2651";"2020-07-10";9248,86416894;9447,1;9451,7;9175
"2652";"2020-07-11";9304,6;9248,9;9324,6;9133,1
"2653";"2020-07-12";9246,3;9304,9;9311,8;9200,1
"2654";"2020-07-13";9315,8;9245,5;9368,4;9175
"2655";"2020-07-14";9252;9320,2;9350;9220
"2656";"2020-07-15";9263,4;9251,6;9287,3;9107
"2657";"2020-07-16";9210,1;9263,7914;9280;9179
"2658";"2020-07-17";9149,6;9210,1;9227,2;9026,6
"2659";"2020-07-18";9167,32861157;9149,6;9194;9102,1
"2660";"2020-07-19";9189,1;9167,32861157;9217,1;9120,1
"2661";"2020-07-20";9231,2;9189,1;9299;9111,8
"2662";"2020-07-21";9179,2;9231,2;9238,2;9154,5
"2663";"2020-07-22";9402;9179,2;9457,2;9174,4179114
"2664";"2020-07-23";9557,7;9402,1;9642,4;9305
"2665";"2020-07-24";9615;9557,7;9685,43228684;9475
"2666";"2020-07-25";9559,1;9615;9644;9469,65964973
"2667";"2020-07-26";9714,89020414;9559,00520597;9754,5;9555,5
"2668";"2020-07-27";9948,4;9714,9;10190;9674,8
"2669";"2020-07-28";11043,96287976;9948,4;11379;9944,9
"2670";"2020-07-29";10932;11044,32215834;11263;10590
"2671";"2020-07-30";11117;10931,55841463;11355;10851
"2672";"2020-07-31";11123;11117,39512086;11189,20867739;10855,80732708
"2673";"2020-08-01";11350;11122,78517118;11440;10990
"2674";"2020-08-02";11804,7440126;11350;11843;11227
"2675";"2020-08-03";11053,77256233;11805;12097;10548
"2676";"2020-08-04";11226,52172839;11058,83877657;11456;10943
"2677";"2020-08-05";11184;11226,99217374;11396;11003
"2678";"2020-08-06";11735,81391634;11187;11800;11085
"2679";"2020-08-07";11759;11735,93261188;11890;11557
"2680";"2020-08-08";11580,04081238;11759;11900;11326
"2681";"2020-08-09";11764;11580,04081238;11796;11523
"2682";"2020-08-10";11675,32006989;11763;11788;11530
"2683";"2020-08-11";11892;11675,32006989;12065;11450
"2684";"2020-08-12";11379;11893;11943;11123
"2685";"2020-08-13";11583;11379;11613,97869844;11100
"2686";"2020-08-14";11792,46007598;11583;11822;11279
"2687";"2020-08-15";11761;11793,16904862;11869;11650,03890904
"2688";"2020-08-16";11873,41825354;11762;11997;11705
"2689";"2020-08-17";11925;11873,41825354;11944;11705
"2690";"2020-08-18";12300;11924,02573127;12490;11675
"2691";"2020-08-19";11961,83967646;12303;12405;11814
"2692";"2020-08-20";11778;11961,83967646;12025,25974;11608,59604692
"2693";"2020-08-21";11884,677714;11778,02622206;11902;11680
"2694";"2020-08-22";11531;11884,677714;11899;11500
"2695";"2020-08-23";11685;11527;11703;11390
"2696";"2020-08-24";11663;11683;11736;11538
"2697";"2020-08-25";11768;11663;11847;11605
"2698";"2020-08-26";11341,4006669;11765;11778;11137
"2699";"2020-08-27";11471,10096;11341;11546;11219,88888
"2700";"2020-08-28";11343;11472;11609;11145
"2701";"2020-08-29";11545;11343;11567;11303
"2702";"2020-08-30";11492;11544,621284;11606,34239887;11450
"2703";"2020-08-31";11730;11492;11730;11480
"2704";"2020-09-01";11671;11729,89978204;11790;11600
"2705";"2020-09-02";11942;11671,23323392;12067;11552
"2706";"2020-09-03";11408;11942,89423579;11975;11183
"2707";"2020-09-04";10170;11400,841462;11460,98620262;9990,9
"2708";"2020-09-05";10484,74763252;10166,13513;10644;9965,7
"2709";"2020-09-06";10196,86489828;10484,07051575;10593;9925,5
"2710";"2020-09-07";10276;10197;10365,07422046;10031
"2711";"2020-09-08";10397;10275,9676;10430;9913,8
"2712";"2020-09-09";10148;10400;10464;9882,4
"2713";"2020-09-10";10240;10150;10359;10010
"2714";"2020-09-11";10355;10241;10516;10233,0879672
"2715";"2020-09-12";10405;10354;10438;10197
"2716";"2020-09-13";10458;10404,94752176;10492;10287
"2717";"2020-09-14";10331;10459;10623;10231
"2718";"2020-09-15";10690;10331;10773;10259
"2719";"2020-09-16";10797;10689,93207785;10944;10645
"2720";"2020-09-17";10971,25116264;10797,99361605;11104,97665904;10682
"2721";"2020-09-18";10959;10971,45422468;11069,17646505;10765,936272
"2722";"2020-09-19";10957,17348137;10959;11064;10825
"2723";"2020-09-20";11098;10957,05507792;11185;10920
"2724";"2020-09-21";10934,54183144;11098;11098;10779
"2725";"2020-09-22";10435;10935;11000;10321
"2726";"2020-09-23";10549;10435;10597;10377
"2727";"2020-09-24";10263;10549,621726;10555;10152
"2728";"2020-09-25";10754;10266;10842;10222
"2729";"2020-09-26";10708;10752;10774;10580
"2730";"2020-09-27";10750;10708;10841;10675
"2731";"2020-09-28";10803;10750,90937072;10824;10594
"2732";"2020-09-29";10714;10804;10986;10656,20638633
"2733";"2020-09-30";10856;10713;10889;10654
"2734";"2020-10-01";10795;10857;10866,00570211;10684
"2735";"2020-10-02";10634;10797;10975,126364;10460
"2736";"2020-10-03";10586;10633;10686;10391
"2737";"2020-10-04";10558,58697865;10586;10616;10513
"2738";"2020-10-05";10687;10558,00112605;10713;10541
"2739";"2020-10-06";10807;10687;10816;10637
"2740";"2020-10-07";10613,705256;10807;10819,959108;10548
"2741";"2020-10-08";10687;10613;10691;10563
"2742";"2020-10-09";10943;10687,32291769;10971;10541
"2743";"2020-10-10";11071;10942,901982;11133,99746703;10853,1165156
"2744";"2020-10-11";11308;11071;11505;11071
"2745";"2020-10-12";11385;11308;11451;11279,45650736
"2746";"2020-10-13";11560;11384;11739,97398;11111
"2747";"2020-10-14";11442;11560;11574,90850243;11333
"2748";"2020-10-15";11440;11442,72553612;11564;11309
"2749";"2020-10-16";11509;11440;11632;11277
"2750";"2020-10-17";11325;11511,9497064;11547;11212
"2751";"2020-10-18";11375;11324,8837331;11418;11275
"2752";"2020-10-19";11518;11376;11520;11364,93369218
"2753";"2020-10-20";11757;11517;11828;11417
"2754";"2020-10-21";11925;11757;12044;11696
"2755";"2020-10-22";12810;11924,12565284;13220;11910
"2756";"2020-10-23";12988;12811;13188;12710
"2757";"2020-10-24";12935;12982;13032;12738
"2758";"2020-10-25";13127,03663502;12930,56664423;13178;12882
"2759";"2020-10-26";13037;13127;13358;12850
"2760";"2020-10-27";13059;13036;13244;12781
"2761";"2020-10-28";13626;13059;13769;13054
"2762";"2020-10-29";13267;13626;13839;12915
"2763";"2020-10-30";13451;13266;13629;12972
"2764";"2020-10-31";13568;13450;13673;13120
"2765";"2020-11-01";13788;13567,94596627;14055;13425
"2766";"2020-11-02";13756;13778,27705844;13892;13611
"2767";"2020-11-03";13562;13755;13836;13207
"2768";"2020-11-04";14029,5896356;13560;14066;13301
"2769";"2020-11-05";14149;14029,5896356;14245;13530
"2770";"2020-11-06";15568;14152;15723,55678179;14104,36241552
"2771";"2020-11-07";15572,88385495;15568;15888;15179
"2772";"2020-11-08";14845;15573;15740;14411
"2773";"2020-11-09";15500;14849;15650;14755
"2774";"2020-11-10";15334,52194598;15501;15844;14841
"2775";"2020-11-11";15311,53062117;15336,88653372;15474;15077
"2776";"2020-11-12";15709,3042176;15311,53062117;15981;15292
"2777";"2020-11-13";16296,18794388;15709;16325;15453
"2778";"2020-11-14";16308,5948109;16296;16481;15974
"2779";"2020-11-15";16057;16308,5948109;16315;15715
"2780";"2020-11-16";15965;16058,519784;16151;15794
"2781";"2020-11-17";16719;15965;16872;15874
"2782";"2020-11-18";17674,87558;16719;17815;16535
"2783";"2020-11-19";17774;17674,53552004;18450;17119
"2784";"2020-11-20";17818;17774;18166;17344
"2785";"2020-11-21";18660;17813;18810;17753
"2786";"2020-11-22";18659,98826325;18659,98826325;18945;18323
"2787";"2020-11-23";18392;18659,98826325;18732;17645
"2788";"2020-11-24";18372;18390;18724;18003
"2789";"2020-11-25";19131;18364;19400;18130
"2790";"2020-11-26";18727;19133,654712;19497;18500
"2791";"2020-11-27";17211,69580098;18726,475677;18908;16317
"2792";"2020-11-28";17171;17213;17531;16501
"2793";"2020-11-29";17746;17171;17910;16925
"2794";"2020-11-30";18195,987488;17746;18344;17556
"2795";"2020-12-01";19696,272384;18196;19844;18196
"2796";"2020-12-02";18814;19697;19956;18279
"2797";"2020-12-03";19241;18818,027865;19344;18361
"2798";"2020-12-04";19449;19229,12373562;19628;18900
"2799";"2020-12-05";18652;19449;19550;18600
"2800";"2020-12-06";19159;18652;19182;18498
"2801";"2020-12-07";19410;19159;19463;18905
"2802";"2020-12-08";19196,06786536;19410,03147;19460;18925
"2803";"2020-12-09";18329;19196;19322;18271
"2804";"2020-12-10";18558;18329;18630;17742
"2805";"2020-12-11";18260;18558;18568;17935
"2806";"2020-12-12";18049,91181686;18263;18299;17629
"2807";"2020-12-13";18818;18050;18944;18049,91181686
"2808";"2020-12-14";19180;18818;19416;18720,6972317
"2809";"2020-12-15";19282;19180;19350;19008,31354812
"2810";"2020-12-16";19459;19282;19607;19070
"2811";"2020-12-17";21318;19459;21444;19317,800536
"2812";"2020-12-18";22786;21318;23630;21197
"2813";"2020-12-19";23124;22791;23287;22362
"2814";"2020-12-20";23808;23124;24123;22768
"2815";"2020-12-21";23427;23801;24244;23101
"2816";"2020-12-22";22712,281776;23427;24077;21884
"2817";"2020-12-23";23805,89700325;22712,281776;23812;22348
"2818";"2020-12-24";23208;23804;24144;22655
"2819";"2020-12-25";23743,467132;23207,87492762;23790;22701
"2820";"2020-12-26";24720,0882;23743,467132;24802;22855
"2821";"2020-12-27";26413;24720,0882;26723;24489
"2822";"2020-12-28";26241;26423;28244;25813
"2823";"2020-12-29";27053;26242;27442;26068,0657198
"2824";"2020-12-30";27316;27044;27329;25859
"2825";"2020-12-31";28880;27312;28977;27312
"2826";"2021-01-01";28938,521869;28886,8252941;29286;27557
"2827";"2021-01-02";29349;28939;29620;28716
"2828";"2021-01-03";32183;29349,83250154;33292;29000
"2829";"2021-01-04";32968;32185;34873;31975
"2830";"2021-01-05";31990;32990;33593,61627648;28540
"2831";"2021-01-06";33985;31991;34493;29861
"2832";"2021-01-07";36760;33978;36932;33335
"2833";"2021-01-08";39401;36791;40383,3509214;36123,590728
"2834";"2021-01-09";40509;39387;41969;36555
"2835";"2021-01-10";40168;40500;41399;38700
"2836";"2021-01-11";38200;40170;41399;35260
"2837";"2021-01-12";35408;38200;38277;30635
"2838";"2021-01-13";34123;35410;36656;32427
"2839";"2021-01-14";37358,07975004;34104;37776;32436
"2840";"2021-01-15";39136;37368;40001;36666
"2841";"2021-01-16";36741;39147,32923992;39701;34500
"2842";"2021-01-17";36041;36741;37997;35418
"2843";"2021-01-18";35900;36037;36928;33868
"2844";"2021-01-19";36699;35901;37555;34842
"2845";"2021-01-20";35890;36685;37936,5743351;35863
"2846";"2021-01-21";35516;35888;36422;33303
"2847";"2021-01-22";30872;35510;35616;30196
"2848";"2021-01-23";33058;30890,60960271;33850;28989
"2849";"2021-01-24";32099;33027;33554;31439,4275088
"2850";"2021-01-25";32320;32099;33174;31011
"2851";"2021-01-26";32285;32327;34918;31966
"2852";"2021-01-27";32519;32252;32971;30867,0338669
"2853";"2021-01-28";30421,23654981;32518,32570147;32596;29283
"2854";"2021-01-29";33373;30421,23654981;33800;29918
"2855";"2021-01-30";34253;33374;38710,69632264;31987
"2856";"2021-01-31";34341;34284;34929;32827
"2857";"2021-02-01";33138;34333;34407,005674;32228
"2858";"2021-02-02";33566;33117,79931925;34707;32333
"2859";"2021-02-03";35577;33569;36053,96796779;33500
"2860";"2021-02-04";37667;35576;37677,35566244;35471
"2861";"2021-02-05";36951,548313;37667;38750;36222
"2862";"2021-02-06";38260;36945;38366;36571,55235544
"2863";"2021-02-07";39234;38260,8799317;40985;38205
"2864";"2021-02-08";38837;39237;39725,7155421;37350
"2865";"2021-02-09";46444;38841;46666;37947
"2866";"2021-02-10";46488;46444;48277;45060
"2867";"2021-02-11";44841;46485,10574522;47383;43777
"2868";"2021-02-12";48008;44840;48598;43917,41935602
"2869";"2021-02-13";47397;48001;48945;45851,95356552
"2870";"2021-02-14";47177;47365;48209;46255
"2871";"2021-02-15";48584;47177,86105756;49659;47030
"2872";"2021-02-16";47906;48597;48959;45730,50181348
"2873";"2021-02-17";49203;47934;50490;47046
"2874";"2021-02-18";52116;49182;52577;49000
"2875";"2021-02-19";51566;52110;52539;50863
"2876";"2021-02-20";55866;51566;56342;50755
"2877";"2021-02-21";55777;55866;57485;54000
"2878";"2021-02-22";57376;55787;58321,24403166;55386
"2879";"2021-02-23";54075;57374;57449;48255
"2880";"2021-02-24";48874;54070,36217422;54138;45000
"2881";"2021-02-25";49716;48882;51354,46137096;46902
"2882";"2021-02-26";47162;49715;52189;46750
"2883";"2021-02-27";46318;47155;48441;44027
"2884";"2021-02-28";46238;46270;48407;45100
"2885";"2021-03-01";45300;46199;46703;43171
"2886";"2021-03-02";49580;45284,744486;49743;45100
"2887";"2021-03-03";48536;49580;50148;47158
"2888";"2021-03-04";50408;48511;52567;48183,35073552
"2889";"2021-03-05";48388;50409;51777;47603
"2890";"2021-03-06";48830;48389;49489;46417
"2891";"2021-03-07";48860;48826;49238;47159
"2892";"2021-03-08";51000;48895;51442;48895
"2893";"2021-03-09";52399;51011;52444;49369
"2894";"2021-03-10";54955,30786704;52399;54955,30786704;51993
"2895";"2021-03-11";55985;54955,30786704;57444;53155
"2896";"2021-03-12";57877;55954;58266;54401
"2897";"2021-03-13";57297;57876;58159;55183
"2898";"2021-03-14";61202,887014;57293;61693;56130
"2899";"2021-03-15";59000;61203;61699;59000
"2900";"2021-03-16";55688;59001;60575;54566
"2901";"2021-03-17";56924;55675;56925;53346
"2902";"2021-03-18";58849;56923;59128;54001
"2903";"2021-03-19";57640;58867;60190;57005
"2904";"2021-03-20";58049,62797928;57642;59480;56277
"2905";"2021-03-21";58079;58049;60000;57800
"2906";"2021-03-22";57366;58064;58584;55357
"2907";"2021-03-23";54070;57341;58525;53700
"2908";"2021-03-24";54336,79982848;54070;55822,3340788;52812
"2909";"2021-03-25";52328;54347;57212;51522
"2910";"2021-03-26";51358;52329;53116;50350
"2911";"2021-03-27";54993;51357,31075738;55000;51300
"2912";"2021-03-28";55886;54982;56655;54010
"2913";"2021-03-29";55780;55881;56609;54800
"2914";"2021-03-30";57675;55783;58492;54831
"2915";"2021-03-31";58840;57675;59523;57135
"2916";"2021-04-01";58796;58837;59899;56826
"2917";"2021-04-02";58724;58792,502598;59483;57955
"2918";"2021-04-03";58959;58731;60190;58327,9868938
"2919";"2021-04-04";57020;58958,19519;59841;56872
"2920";"2021-04-05";58240,23918672;57029;58480;56500
"2921";"2021-04-06";59145;58241;59250;56850
"2922";"2021-04-07";57991;59145;59499;57401
"2923";"2021-04-08";55962;57994;58639;55555
"2924";"2021-04-09";58110;55962;58155;55714
"2925";"2021-04-10";58134;58110;58880;57713
"2926";"2021-04-11";59812;58134,090643;61243;57900
"2927";"2021-04-12";60032;59817,0737853;60722;59308
"2928";"2021-04-13";59874;60033;61338;59492
"2929";"2021-04-14";63537;59887;63555;59859
"2930";"2021-04-15";62914;63519;64829;61306
"2931";"2021-04-16";63196;62909;63845;62000
"2932";"2021-04-17";61322;63208;63520;60005
"2933";"2021-04-18";59927;61321;62450;59662
"2934";"2021-04-19";56172;59945;60279;50500
"2935";"2021-04-20";55630;56171;57500;54256
"2936";"2021-04-21";56471,151714;55619;57099;53337
"2937";"2021-04-22";53780;56471,151714;56790;53609
"2938";"2021-04-23";51735,13722852;53779,81497994;55500;50575
"2939";"2021-04-24";51138;51741;52131;47560
"2940";"2021-04-25";50161;51138;51201;48852
"2941";"2021-04-26";49129;50149;50671;47112
"2942";"2021-04-27";54102;49129,093002;54387;48831
"2943";"2021-04-28";55044;54094;55437;53304
"2944";"2021-04-29";54859;55039;56432;53917
"2945";"2021-04-30";53566;54860;55222;52377
"2946";"2021-05-01";57630;53566;57794;53068
"2947";"2021-05-02";57774;57632;58326;57000
"2948";"2021-05-03";56605;57774;57900;56050
"2949";"2021-05-04";57147;56601;58945;56511
"2950";"2021-05-05";53251;57141;57166;53067
"2951";"2021-05-06";57487;53251;57898;52960
"2952";"2021-05-07";56450;57486,600444;58343;55282
"2953";"2021-05-08";57349;56451;58635;55300
"2954";"2021-05-09";58897;57342;59450;56939
"2955";"2021-05-10";58276;58892;59236,51695169;56255
"2956";"2021-05-11";55829,62510011;58286,86932662;59589,77113765;53844
"2957";"2021-05-12";56721,504604;55831;56870;54138,73738416
"2958";"2021-05-13";49614;56717;58000;48611
"2959";"2021-05-14";49750,64971553;49580,54694147;51333;46601,04807999
"2960";"2021-05-15";49924;49749;51512;48877
"2961";"2021-05-16";46844;49923,30794743;50737;46644
"2962";"2021-05-17";46597;46844;49870;44021
"2963";"2021-05-18";43534;46587,61320955;46796;42128
"2964";"2021-05-19";42900;43540;45800;42316
"2965";"2021-05-20";36733;42898,48904022;43600;29563
"2966";"2021-05-21";40561,45427722;36733,7221572;42300;34985
"2967";"2021-05-22";37391,38484175;40590;42298,12038263;33552
"2968";"2021-05-23";37557;37382,8588411;38956;35372
"2969";"2021-05-24";34747;37575;38384;31230
"2970";"2021-05-25";38845;34747;39966;34500
"2971";"2021-05-26";38396,84796617;38851;39829,42639126;36455
"2972";"2021-05-27";39301;38374;40884;37851,57741397
"2973";"2021-05-28";38537;39303;40500;37221
"2974";"2021-05-29";35661;38537,03617907;38889;34721
"2975";"2021-05-30";34574;35660,87052767;37381;33617
"2976";"2021-05-31";35614;34587,39808387;36419;33367
"2977";"2021-06-01";37280;35609;37533;34160
"2978";"2021-06-02";36673;37279,80893714;37888;35659
"2979";"2021-06-03";37577;36673;38222;35933
"2980";"2021-06-04";39226;37582,37086374;39482;37179
"2981";"2021-06-05";36844;39225,5146501;39275;35586
"2982";"2021-06-06";35535;36844;37924;34822,56648447
"2983";"2021-06-07";35780;35542;36475;35218
"2984";"2021-06-08";33572;35781;36784;33338
"2985";"2021-06-09";33402;33572;34052;31075
"2986";"2021-06-10";37368;33416;37499;32469
"2987";"2021-06-11";36663;37369;38337;35816
"2988";"2021-06-12";37338;36680;37650;35929
"2989";"2021-06-13";35564;37338;37461,34593121;34630
"2990";"2021-06-14";38998,89297611;35563,58742345;39374;34800
"2991";"2021-06-15";40509;38998,89297611;40980;38732
"2992";"2021-06-16";40137;40509;41273;39445,88757188
"2993";"2021-06-17";38346;40143;40460;38121
"2994";"2021-06-18";38073;38345;39519;37387
"2995";"2021-06-19";35845;38074;38184,09866908;35137
"2996";"2021-06-20";35570;35846;36447;34819
"2997";"2021-06-21";35631;35569,32875053;36226,37661535;33411
"2998";"2021-06-22";31726,38731597;35653;35832;31368
"2999";"2021-06-23";32572;31723,19669106;33368;29247
"3000";"2021-06-24";33691;32572,01808243;34778;31790
"3001";"2021-06-25";34665;33697,29590169;35290;32343
"3002";"2021-06-26";31584,73244514;34657;35495;31264
"3003";"2021-06-27";32355,66423628;31584;32661;30206
"3004";"2021-06-28";34744;32348;34794;32066
"3005";"2021-06-29";34494,48338075;34743;35319;33897
"3006";"2021-06-30";35922,41743186;34494,8423285;36600;34226,75253341
"3007";"2021-07-01";35063;35918,54133667;36099;34428
"3008";"2021-07-02";33554,42277399;35062;35069;32720
"3009";"2021-07-03";33816;33519,46744936;33983;32700
"3010";"2021-07-04";34682;33818;34948;33350
"3011";"2021-07-05";35276;34689;35950;34376
"3012";"2021-07-06";33672,36648837;35278;35280;33126
"3013";"2021-07-07";34255;33670,52239391;35196;33555
"3014";"2021-07-08";33889;34255,06205944;35091;33810
"3015";"2021-07-09";32857;33886;33939;32063
"3016";"2021-07-10";33769;32846;34059;32237
"3017";"2021-07-11";33505,02923001;33768;34242;33011
"3018";"2021-07-12";34244;33503;34590;33316
"3019";"2021-07-13";33078;34249;34655;32600
"3020";"2021-07-14";32730;33077,77262412;33337;32190
"3021";"2021-07-15";32822,6431619;32729;33128;31588
"3022";"2021-07-16";31890;32821;33200;31150
"3023";"2021-07-17";31428;31893,73824538;32271;31044
"3024";"2021-07-18";31560;31427;32000;31210
"3025";"2021-07-19";31820;31559;32453;31111
"3026";"2021-07-20";30865;31820,47850988;31928;30500
"3027";"2021-07-21";29809;30866;31079;29313
"3028";"2021-07-22";32154;29814;32850;29523
"3029";"2021-07-23";32320;32154;32610;31735
"3030";"2021-07-24";33650;32320,26010235;33650;32020
"3031";"2021-07-25";34279;33650;34527;33422
"3032";"2021-07-26";35415;34288;35444;33886
"3033";"2021-07-27";37270;35413;40595;35233
